      R        PHI    THETA2   THETA1       E_CP
    17.0000   90.0000   30.0000   0.0000   -76.967735022278
    17.0000   90.0000   30.0000   30.0000   -76.967735168626
    17.0000   90.0000   30.0000   60.0000   -76.967735282849
    17.0000   90.0000   30.0000   90.0000   -76.967735258769
    17.0000   90.0000   30.0000   120.0000   -76.967735282849
    17.0000   90.0000   30.0000   150.0000   -76.967735168626
    17.0000   90.0000   30.0000   180.0000   -76.967735022278
    17.0000   90.0000   60.0000   0.0000   -76.967735209279
    17.0000   90.0000   60.0000   30.0000   -76.967735188270
    17.0000   90.0000   60.0000   60.0000   -76.967735177954
    17.0000   90.0000   60.0000   90.0000   -76.967735195815
    17.0000   90.0000   60.0000   120.0000   -76.967735177955
    17.0000   90.0000   60.0000   150.0000   -76.967735188270
    17.0000   90.0000   60.0000   180.0000   -76.967735209281
    17.0000   90.0000   90.0000   0.0000   -76.967735251069
    17.0000   90.0000   90.0000   30.0000   -76.967735221578
    17.0000   90.0000   90.0000   60.0000   -76.967735179824
    17.0000   90.0000   90.0000   90.0000   -76.967735171745
    17.0000   90.0000   90.0000   120.0000   -76.967735179823
    17.0000   90.0000   90.0000   150.0000   -76.967735221578
    17.0000   90.0000   90.0000   180.0000   -76.967735251068
    18.0000   0.0000   0.0000   0.0000   -76.967734985214
    18.0000   0.0000   0.0000   30.0000   -76.967735040765
    18.0000   0.0000   0.0000   60.0000   -76.967735170868
    18.0000   0.0000   0.0000   90.0000   -76.967735261685
    18.0000   0.0000   0.0000   120.0000   -76.967735170868
    18.0000   0.0000   0.0000   150.0000   -76.967735040764
    18.0000   0.0000   0.0000   180.0000   -76.967734985213
    18.0000   0.0000   30.0000   0.0000   -76.967735048614
    18.0000   0.0000   30.0000   30.0000   -76.967735154931
    18.0000   0.0000   30.0000   60.0000   -76.967735237896
    18.0000   0.0000   30.0000   90.0000   -76.967735194777
    18.0000   0.0000   30.0000   120.0000   -76.967735085518
    18.0000   0.0000   30.0000   150.0000   -76.967735014876
    18.0000   0.0000   30.0000   180.0000   -76.967735048614
    18.0000   0.0000   60.0000   0.0000   -76.967735193708
    18.0000   0.0000   60.0000   30.0000   -76.967735218343
    18.0000   0.0000   60.0000   60.0000   -76.967735188672
    18.0000   0.0000   60.0000   90.0000   -76.967735129945
    18.0000   0.0000   60.0000   120.0000   -76.967735090984
    18.0000   0.0000   60.0000   150.0000   -76.967735124982
    18.0000   0.0000   60.0000   180.0000   -76.967735193707
    18.0000   0.0000   90.0000   0.0000   -76.967735224903
    18.0000   0.0000   90.0000   30.0000   -76.967735193716
    18.0000   0.0000   90.0000   60.0000   -76.967735146605
    18.0000   0.0000   90.0000   90.0000   -76.967735131926
    18.0000   0.0000   90.0000   120.0000   -76.967735146604
    18.0000   0.0000   90.0000   150.0000   -76.967735193715
    18.0000   0.0000   90.0000   180.0000   -76.967735224903
    18.0000   30.0000   0.0000   0.0000   -76.967734985214
    18.0000   30.0000   0.0000   30.0000   -76.967735134230
    18.0000   30.0000   0.0000   60.0000   -76.967735282168
    18.0000   30.0000   0.0000   90.0000   -76.967735257132
    18.0000   30.0000   0.0000   120.0000   -76.967735282166
    18.0000   30.0000   0.0000   150.0000   -76.967735134230
    18.0000   30.0000   0.0000   180.0000   -76.967734985212
    18.0000   30.0000   30.0000   0.0000   -76.967735048613
    18.0000   30.0000   30.0000   30.0000   -76.967735239565
    18.0000   30.0000   30.0000   60.0000   -76.967735228534
    18.0000   30.0000   30.0000   90.0000   -76.967735295434
    18.0000   30.0000   30.0000   120.0000   -76.967735208769
    18.0000   30.0000   30.0000   150.0000   -76.967735118035
    18.0000   30.0000   30.0000   180.0000   -76.967735048613
    18.0000   30.0000   60.0000   0.0000   -76.967735193707
    18.0000   30.0000   60.0000   30.0000   -76.967735308709
    18.0000   30.0000   60.0000   60.0000   -76.967735301892
    18.0000   30.0000   60.0000   90.0000   -76.967735234884
    18.0000   30.0000   60.0000   120.0000   -76.967735219065
    18.0000   30.0000   60.0000   150.0000   -76.967735114225
    18.0000   30.0000   60.0000   180.0000   -76.967735193708
    18.0000   30.0000   90.0000   0.0000   -76.967735224903
    18.0000   30.0000   90.0000   30.0000   -76.967735289612
    18.0000   30.0000   90.0000   60.0000   -76.967735264444
    18.0000   30.0000   90.0000   90.0000   -76.967735135975
    18.0000   30.0000   90.0000   120.0000   -76.967735264446
    18.0000   30.0000   90.0000   150.0000   -76.967735289612
    18.0000   30.0000   90.0000   180.0000   -76.967735224904
    18.0000   60.0000   0.0000   0.0000   -76.967734985214
    18.0000   60.0000   0.0000   30.0000   -76.967735134231
    18.0000   60.0000   0.0000   60.0000   -76.967735264671
    18.0000   60.0000   0.0000   90.0000   -76.967735257132
    18.0000   60.0000   0.0000   120.0000   -76.967735282167
    18.0000   60.0000   0.0000   150.0000   -76.967735134228
    18.0000   60.0000   0.0000   180.0000   -76.967734985214
    18.0000   60.0000   30.0000   0.0000   -76.967735048614
    18.0000   60.0000   30.0000   30.0000   -76.967735213984
    18.0000   60.0000   30.0000   60.0000   -76.967735195081
    18.0000   60.0000   30.0000   90.0000   -76.967735312966
    18.0000   60.0000   30.0000   120.0000   -76.967735241597
    18.0000   60.0000   30.0000   150.0000   -76.967735143916
    18.0000   60.0000   30.0000   180.0000   -76.967735048613
    18.0000   60.0000   60.0000   0.0000   -76.967735193708
    18.0000   60.0000   60.0000   30.0000   -76.967735299201
    18.0000   60.0000   60.0000   60.0000   -76.967735286431
    18.0000   60.0000   60.0000   90.0000   -76.967735261624
    18.0000   60.0000   60.0000   120.0000   -76.967735146301
    18.0000   60.0000   60.0000   150.0000   -76.967735137515
    18.0000   60.0000   60.0000   180.0000   -76.967735193707
    18.0000   60.0000   90.0000   0.0000   -76.967735224904
    18.0000   60.0000   90.0000   30.0000   -76.967735294049
    18.0000   60.0000   90.0000   60.0000   -76.967735260532
    18.0000   60.0000   90.0000   90.0000   -76.967735154022
    18.0000   60.0000   90.0000   120.0000   -76.967735277854
    18.0000   60.0000   90.0000   150.0000   -76.967735294047
    18.0000   60.0000   90.0000   180.0000   -76.967735224903
    18.0000   90.0000   0.0000   0.0000   -76.967734985213
    18.0000   90.0000   0.0000   30.0000   -76.967735040764
    18.0000   90.0000   0.0000   60.0000   -76.967735170867
    18.0000   90.0000   0.0000   90.0000   -76.967735261688
    18.0000   90.0000   0.0000   120.0000   -76.967735170867
    18.0000   90.0000   0.0000   150.0000   -76.967735040764
    18.0000   90.0000   0.0000   180.0000   -76.967734985213
    18.0000   90.0000   30.0000   0.0000   -76.967735048614
    18.0000   90.0000   30.0000   30.0000   -76.967735183537
    18.0000   90.0000   30.0000   60.0000   -76.967735272859
    18.0000   90.0000   30.0000   90.0000   -76.967735231057
    18.0000   90.0000   30.0000   120.0000   -76.967735272858
    18.0000   90.0000   30.0000   150.0000   -76.967735183536
    18.0000   90.0000   30.0000   180.0000   -76.967735048614
    18.0000   90.0000   60.0000   0.0000   -76.967735193708
    18.0000   90.0000   60.0000   30.0000   -76.967735171548
    18.0000   90.0000   60.0000   60.0000   -76.967735164843
    18.0000   90.0000   60.0000   90.0000   -76.967735183775
    18.0000   90.0000   60.0000   120.0000   -76.967735164842
    18.0000   90.0000   60.0000   150.0000   -76.967735171548
    18.0000   90.0000   60.0000   180.0000   -76.967735193707
    18.0000   90.0000   90.0000   0.0000   -76.967735224904
    18.0000   90.0000   90.0000   30.0000   -76.967735202800
    18.0000   90.0000   90.0000   60.0000   -76.967735173432
    18.0000   90.0000   90.0000   90.0000   -76.967735167503
    18.0000   90.0000   90.0000   120.0000   -76.967735173432
    18.0000   90.0000   90.0000   150.0000   -76.967735202800
    18.0000   90.0000   90.0000   180.0000   -76.967735224902
    19.0000   0.0000   0.0000   0.0000   -76.967735018327
    19.0000   0.0000   0.0000   30.0000   -76.967735061334
    19.0000   0.0000   0.0000   60.0000   -76.967735165793
    19.0000   0.0000   0.0000   90.0000   -76.967735236328
    19.0000   0.0000   0.0000   120.0000   -76.967735165791
    19.0000   0.0000   0.0000   150.0000   -76.967735061335
    19.0000   0.0000   0.0000   180.0000   -76.967735018328
    19.0000   0.0000   30.0000   0.0000   -76.967735070109
    19.0000   0.0000   30.0000   30.0000   -76.967735152653
    19.0000   0.0000   30.0000   60.0000   -76.967735215443
    19.0000   0.0000   30.0000   90.0000   -76.967735184518
    19.0000   0.0000   30.0000   120.0000   -76.967735096905
    19.0000   0.0000   30.0000   150.0000   -76.967735041980
    19.0000   0.0000   30.0000   180.0000   -76.967735070109
    19.0000   0.0000   60.0000   0.0000   -76.967735182997
    19.0000   0.0000   60.0000   30.0000   -76.967735201222
    19.0000   0.0000   60.0000   60.0000   -76.967735178409
    19.0000   0.0000   60.0000   90.0000   -76.967735134755
    19.0000   0.0000   60.0000   120.0000   -76.967735104520
    19.0000   0.0000   60.0000   150.0000   -76.967735129442
    19.0000   0.0000   60.0000   180.0000   -76.967735182997
    19.0000   0.0000   90.0000   0.0000   -76.967735208215
    19.0000   0.0000   90.0000   30.0000   -76.967735183947
    19.0000   0.0000   90.0000   60.0000   -76.967735148350
    19.0000   0.0000   90.0000   90.0000   -76.967735137361
    19.0000   0.0000   90.0000   120.0000   -76.967735148348
    19.0000   0.0000   90.0000   150.0000   -76.967735183946
    19.0000   0.0000   90.0000   180.0000   -76.967735208214
    19.0000   30.0000   0.0000   0.0000   -76.967735018327
    19.0000   30.0000   0.0000   30.0000   -76.967735154950
    19.0000   30.0000   0.0000   60.0000   -76.967735277264
    19.0000   30.0000   0.0000   90.0000   -76.967735231834
    19.0000   30.0000   0.0000   120.0000   -76.967735277264
    19.0000   30.0000   0.0000   150.0000   -76.967735154950
    19.0000   30.0000   0.0000   180.0000   -76.967735018327
    19.0000   30.0000   30.0000   0.0000   -76.967735070110
    19.0000   30.0000   30.0000   30.0000   -76.967735239527
    19.0000   30.0000   30.0000   60.0000   -76.967735207283
    19.0000   30.0000   30.0000   90.0000   -76.967735283643
    19.0000   30.0000   30.0000   120.0000   -76.967735217739
    19.0000   30.0000   30.0000   150.0000   -76.967735142786
    19.0000   30.0000   30.0000   180.0000   -76.967735070109
    19.0000   30.0000   60.0000   0.0000   -76.967735182997
    19.0000   30.0000   60.0000   30.0000   -76.967735292591
    19.0000   30.0000   60.0000   60.0000   -76.967735291771
    19.0000   30.0000   60.0000   90.0000   -76.967735237495
    19.0000   30.0000   60.0000   120.0000   -76.967735228088
    19.0000   30.0000   60.0000   150.0000   -76.967735115458
    19.0000   30.0000   60.0000   180.0000   -76.967735182997
    19.0000   30.0000   90.0000   0.0000   -76.967735208214
    19.0000   30.0000   90.0000   30.0000   -76.967735279585
    19.0000   30.0000   90.0000   60.0000   -76.967735265170
    19.0000   30.0000   90.0000   90.0000   -76.967735139510
    19.0000   30.0000   90.0000   120.0000   -76.967735265172
    19.0000   30.0000   90.0000   150.0000   -76.967735279585
    19.0000   30.0000   90.0000   180.0000   -76.967735208215
    19.0000   60.0000   0.0000   0.0000   -76.967735018328
    19.0000   60.0000   0.0000   30.0000   -76.967735154950
    19.0000   60.0000   0.0000   60.0000   -76.967735260027
    19.0000   60.0000   0.0000   90.0000   -76.967735231834
    19.0000   60.0000   0.0000   120.0000   -76.967735277262
    19.0000   60.0000   0.0000   150.0000   -76.967735154949
    19.0000   60.0000   0.0000   180.0000   -76.967735018327
    19.0000   60.0000   30.0000   0.0000   -76.967735070109
    19.0000   60.0000   30.0000   30.0000   -76.967735219573
    19.0000   60.0000   30.0000   60.0000   -76.967735177289
    19.0000   60.0000   30.0000   90.0000   -76.967735187704
    19.0000   60.0000   30.0000   120.0000   -76.967735244556
    19.0000   60.0000   30.0000   150.0000   -76.967735163509
    19.0000   60.0000   30.0000   180.0000   -76.967735070109
    19.0000   60.0000   60.0000   0.0000   -76.967735182997
    19.0000   60.0000   60.0000   30.0000   -76.967735175914
    19.0000   60.0000   60.0000   60.0000   -76.967735275589
    19.0000   60.0000   60.0000   90.0000   -76.967735148447
    19.0000   60.0000   60.0000   120.0000   -76.967735144114
    19.0000   60.0000   60.0000   150.0000   -76.967735133205
    19.0000   60.0000   60.0000   180.0000   -76.967735182997
    19.0000   60.0000   90.0000   0.0000   -76.967735208215
    19.0000   60.0000   90.0000   30.0000   -76.967735282673
    19.0000   60.0000   90.0000   60.0000   -76.967735258037
    19.0000   60.0000   90.0000   90.0000   -76.967735153281
    19.0000   60.0000   90.0000   120.0000   -76.967735275158
    19.0000   60.0000   90.0000   150.0000   -76.967735282674
    19.0000   60.0000   90.0000   180.0000   -76.967735208216
    19.0000   90.0000   0.0000   0.0000   -76.967735018327
    19.0000   90.0000   0.0000   30.0000   -76.967735061334
    19.0000   90.0000   0.0000   60.0000   -76.967735165792
    19.0000   90.0000   0.0000   90.0000   -76.967735236330
    19.0000   90.0000   0.0000   120.0000   -76.967735165792
    19.0000   90.0000   0.0000   150.0000   -76.967735061335
    19.0000   90.0000   0.0000   180.0000   -76.967735018327
    19.0000   90.0000   30.0000   0.0000   -76.967735070109
    19.0000   90.0000   30.0000   30.0000   -76.967735196735
    19.0000   90.0000   30.0000   60.0000   -76.967735266320
    19.0000   90.0000   30.0000   90.0000   -76.967735211334
    19.0000   90.0000   30.0000   120.0000   -76.967735266319
    19.0000   90.0000   30.0000   150.0000   -76.967735196734
    19.0000   90.0000   30.0000   180.0000   -76.967735070109
    19.0000   90.0000   60.0000   0.0000   -76.967735182997
    19.0000   90.0000   60.0000   30.0000   -76.967735160609
    19.0000   90.0000   60.0000   60.0000   -76.967735155208
    19.0000   90.0000   60.0000   90.0000   -76.967735175638
    19.0000   90.0000   60.0000   120.0000   -76.967735155207
    19.0000   90.0000   60.0000   150.0000   -76.967735160609
    19.0000   90.0000   60.0000   180.0000   -76.967735182997
    19.0000   90.0000   90.0000   0.0000   -76.967735208214
    19.0000   90.0000   90.0000   30.0000   -76.967735190555
    19.0000   90.0000   90.0000   60.0000   -76.967735168841
    19.0000   90.0000   90.0000   90.0000   -76.967735164768
    19.0000   90.0000   90.0000   120.0000   -76.967735168841
    19.0000   90.0000   90.0000   150.0000   -76.967735190555
    19.0000   90.0000   90.0000   180.0000   -76.967735208214
    20.0000   0.0000   0.0000   0.0000   -76.967735044808
    20.0000   0.0000   0.0000   30.0000   -76.967735078971
    20.0000   0.0000   0.0000   60.0000   -76.967735162913
    20.0000   0.0000   0.0000   90.0000   -76.967735218265
    20.0000   0.0000   0.0000   120.0000   -76.967735162912
    20.0000   0.0000   0.0000   150.0000   -76.967735078972
    20.0000   0.0000   0.0000   180.0000   -76.967735044808
    20.0000   0.0000   30.0000   0.0000   -76.967735087563
    20.0000   0.0000   30.0000   30.0000   -76.967735151349
    20.0000   0.0000   30.0000   60.0000   -76.967735199009
    20.0000   0.0000   30.0000   90.0000   -76.967735177272
    20.0000   0.0000   30.0000   120.0000   -76.967735106767
    20.0000   0.0000   30.0000   150.0000   -76.967735063291
    20.0000   0.0000   30.0000   180.0000   -76.967735087562
