R	Gamma	E
4.80	70	-79.104058192354
4.80	80	-79.104046583719
4.80	90	-79.104036163688
4.80	100	-79.104027634444
4.80	110	-79.10402161081
4.80	120	-79.104018710664
4.80	130	-79.104019720095
4.80	140	-79.104025132159
4.80	150	-79.104033963978
4.80	160	-79.104043682877
4.80	170	-79.104051324026
4.80	180	-79.104054396254
4.90	0	-79.10409775627
4.90	10	-79.104096750751
4.90	20	-79.104093665327
4.90	30	-79.104088321437
4.90	40	-79.10408058875
4.90	50	-79.104070692162
4.90	60	-79.104059445152
4.90	70	-79.104047900847
4.90	80	-79.104036941833
4.90	90	-79.104027239876
4.90	100	-79.104019317094
4.90	110	-79.104013632764
4.90	120	-79.10401066691
4.90	130	-79.104011040954
4.90	140	-79.104015187113
4.90	150	-79.104022372397
4.90	160	-79.104030606339
4.90	170	-79.104037398024
4.90	180	-79.104040216779
5.00	0	-79.104089951496
5.00	10	-79.104088646966
5.00	20	-79.104084794387
5.00	30	-79.104078543107
5.00	40	-79.104070122474
5.00	50	-79.104059981563
5.00	60	-79.104048931326
5.00	70	-79.104037886507
5.00	80	-79.104027578117
5.00	90	-79.104018537113
5.00	100	-79.10401115345
5.00	110	-79.104005769162
5.00	120	-79.104002759358
5.00	130	-79.104002607297
5.00	140	-79.104005659896
5.00	150	-79.104011365689
5.00	160	-79.104018159051
5.00	170	-79.104023987881
5.00	180	-79.104026468488
5.10	0	-79.104080754229
5.10	10	-79.104079281343
5.10	20	-79.104075002933
5.10	30	-79.104068271856
5.10	40	-79.104059551345
5.10	50	-79.10404944256
5.10	60	-79.10403874667
5.10	70	-79.104028263201
5.10	80	-79.104018596032
5.10	90	-79.104010164725
5.10	100	-79.104003260614
5.10	110	-79.103998140801
5.10	120	-79.103995101848
5.10	130	-79.103994517674
5.10	140	-79.103996645558
5.10	150	-79.104001061064
5.10	160	-79.104006539587
5.10	170	-79.104011413659
5.10	180	-79.104013533916
5.20	0	-79.104070784505
5.20	10	-79.104069234037
5.20	20	-79.104064767498
5.20	30	-79.104057856443
5.20	40	-79.104049109702
5.20	50	-79.104039226314
5.20	60	-79.1040289896
5.20	70	-79.104019100938
5.20	80	-79.104010058531
5.20	90	-79.104002190193
5.20	100	-79.103995714828
5.20	110	-79.103990827639
5.20	120	-79.103987768248
5.20	130	-79.103986828928
5.20	140	-79.103988187704
5.20	150	-79.103991503885
5.20	160	-79.10399582632
5.20	170	-79.103999816198
5.20	180	-79.104001588215
5.30	0	-79.104060477242
5.30	10	-79.104058910928
5.30	20	-79.104054419208
5.30	30	-79.104047536252
5.30	40	-79.104038955589
5.30	50	-79.104029431148
5.30	60	-79.104019719364
5.30	70	-79.104010438149
5.30	80	-79.104001996499
5.30	90	-79.103994649302
5.30	100	-79.103988559357
5.30	110	-79.103983877669
5.30	120	-79.103980802793
5.30	130	-79.103979569853
5.30	140	-79.103980296078
5.30	150	-79.103982696006
5.30	160	-79.103986028756
5.30	170	-79.103989230625
5.30	180	-79.103990683953
5.40	0	-79.104050136512
5.40	10	-79.104048595267
