R	Gamma	E
8.00	140	4.914043
8.00	150	2.5847
8.00	160	-0.966717
8.00	170	-4.918758
8.00	180	-6.893599
8.20	0	1.259517
8.20	10	2.006662
8.20	20	3.354931
8.20	30	4.706349
8.20	40	5.655605
8.20	50	6.145399
8.20	60	6.386789
8.20	70	6.494538
8.20	80	6.53836
8.20	90	6.552063
8.20	100	6.547311
8.20	110	6.506499
8.20	120	6.376597
8.20	130	6.046919
8.20	140	5.257621
8.20	150	3.397133
8.20	160	0.594571
8.20	170	-2.451005
8.20	180	-3.973192
8.40	0	2.398138
8.40	10	3.005415
8.40	20	4.042776
8.40	30	5.086707
8.40	40	5.828216
8.40	50	6.210092
8.40	60	6.398104
8.40	70	6.478388
8.40	80	6.508295
8.40	90	6.521538
8.40	100	6.522425
8.40	110	6.499465
8.40	120	6.408282
8.40	130	6.151205
8.40	140	5.523388
8.40	150	4.036157
8.40	160	1.823329
8.40	170	-0.547634
8.40	180	-1.755864
8.60	0	3.261474
8.60	10	3.769152
8.60	20	4.561835
8.60	30	5.371204
8.60	40	5.948273
8.60	50	6.24956
8.60	60	6.393263
8.60	70	6.450847
8.60	80	6.469488
8.60	90	6.481384
8.60	100	6.488171
8.60	110	6.480132
8.60	120	6.41924
8.60	130	6.223791
8.60	140	5.725126
8.60	150	4.665918
8.60	160	2.884419
8.60	170	0.933976
8.60	180	-0.05181
8.80	0	3.907102
8.80	10	4.33664
8.80	20	4.953555
8.80	30	5.602225
8.80	40	6.031389
8.80	50	6.264607
8.80	60	6.373477
8.80	70	6.411375
8.80	80	6.422613
8.80	90	6.431631
8.80	100	6.445116
8.80	110	6.448456
8.80	120	6.414542
8.80	130	6.267321
8.80	140	5.87259
8.80	150	5.031481
8.80	160	3.621887
8.80	170	2.089214
8.80	180	1.275484
9.00	0	4.388407
9.00	10	4.761892
