R	Gamma	E
5.90	180	-96.224897504473
6.00	0	-96.224892232842
6.00	10	-96.224892075833
6.00	20	-96.224891662506
6.00	30	-96.224891092981
6.00	40	-96.224890442661
6.00	50	-96.224889814983
6.00	60	-96.224889344449
6.00	70	-96.224889080126
6.00	80	-96.224888938311
6.00	90	-96.22488882421
6.00	100	-96.224888779118
6.00	110	-96.224889004575
6.00	120	-96.224889777272
6.00	130	-96.22489129254
6.00	140	-96.224893415611
6.00	150	-96.224895478002
6.00	160	-96.224896546016
6.00	170	-96.224896358778
6.00	180	-96.224895984662
6.20	0	-96.224890589853
6.20	10	-96.224890462753
6.20	20	-96.22489011512
6.20	30	-96.22488961508
6.20	40	-96.224889038327
6.20	50	-96.224888492455
6.20	60	-96.224888091652
6.20	70	-96.224887866363
6.20	80	-96.224887741901
6.20	90	-96.224887639514
6.20	100	-96.224887590637
6.20	110	-96.224887751156
6.20	120	-96.22488833596
6.20	130	-96.224889505909
6.20	140	-96.224891161506
6.20	150	-96.224892785834
6.20	160	-96.224893675973
6.20	170	-96.224893640561
6.20	180	-96.224893420755
6.40	0	-96.224889291189
6.40	10	-96.22488918092
6.40	20	-96.224888874514
6.40	30	-96.224888428884
6.40	40	-96.224887919919
6.40	50	-96.224887447541
6.40	60	-96.224887104143
6.40	70	-96.224886908118
6.40	80	-96.224886796163
