      R        PHI    THETA2    THETA1       E_CP
    2.9000   60.0000   60.0000   30.0000   -76.974613647709
    2.9000   60.0000   60.0000   60.0000   -76.974466832225
    2.9000   60.0000   60.0000   90.0000   -76.974454315714
    2.9000   60.0000   60.0000   120.0000   -76.974012108648
    2.9000   60.0000   60.0000   150.0000   -76.974131919835
    2.9000   60.0000   60.0000   180.0000   -76.974344192296
    2.9000   60.0000   90.0000   0.0000   -76.974754194408
    2.9000   60.0000   90.0000   30.0000   -76.974736447938
    2.9000   60.0000   90.0000   60.0000   -76.974257755734
    2.9000   60.0000   90.0000   90.0000   -76.974340943990
    2.9000   60.0000   90.0000   120.0000   -76.974257766673
    2.9000   60.0000   90.0000   150.0000   -76.974736447938
    2.9000   60.0000   90.0000   180.0000   -76.974754194408
    2.9000   90.0000   0.0000   0.0000   -76.972996744144
    2.9000   90.0000   0.0000   30.0000   -76.973250724071
    2.9000   90.0000   0.0000   60.0000   -76.974156031806
    2.9000   90.0000   0.0000   90.0000   -76.974830749452
    2.9000   90.0000   0.0000   120.0000   -76.974156031806
    2.9000   90.0000   0.0000   150.0000   -76.973250724071
    2.9000   90.0000   0.0000   180.0000   -76.972996744143
    2.9000   90.0000   30.0000   0.0000   -76.973469329222
    2.9000   90.0000   30.0000   30.0000   -76.973642346915
    2.9000   90.0000   30.0000   60.0000   -76.974201820190
    2.9000   90.0000   30.0000   90.0000   -76.974721694261
    2.9000   90.0000   30.0000   120.0000   -76.974201820190
    2.9000   90.0000   30.0000   150.0000   -76.973642346915
    2.9000   90.0000   30.0000   180.0000   -76.973469329222
    2.9000   90.0000   60.0000   0.0000   -76.974344192296
    2.9000   90.0000   60.0000   30.0000   -76.974399597628
    2.9000   90.0000   60.0000   60.0000   -76.974289325833
    2.9000   90.0000   60.0000   90.0000   -76.974515809837
    2.9000   90.0000   60.0000   120.0000   -76.974289325833
    2.9000   90.0000   60.0000   150.0000   -76.974399597628
    2.9000   90.0000   60.0000   180.0000   -76.974344192296
    2.9000   90.0000   90.0000   0.0000   -76.974754194408
    2.9000   90.0000   90.0000   30.0000   -76.974761143390
    2.9000   90.0000   90.0000   60.0000   -76.974330557448
    2.9000   90.0000   90.0000   90.0000   -76.974418390594
    2.9000   90.0000   90.0000   120.0000   -76.974330557449
    2.9000   90.0000   90.0000   150.0000   -76.974761143390
    2.9000   90.0000   90.0000   180.0000   -76.974754194408
    3.0000   0.0000   0.0000   0.0000   -76.973472086195
    3.0000   0.0000   0.0000   30.0000   -76.973815869280
    3.0000   0.0000   0.0000   60.0000   -76.974773400198
    3.0000   0.0000   0.0000   90.0000   -76.975325918397
    3.0000   0.0000   0.0000   120.0000   -76.974773400198
    3.0000   0.0000   0.0000   150.0000   -76.973815869280
    3.0000   0.0000   0.0000   180.0000   -76.973472086195
    3.0000   0.0000   30.0000   0.0000   -76.973920955852
    3.0000   0.0000   30.0000   30.0000   -76.974560178713
    3.0000   0.0000   30.0000   60.0000   -76.975103732166
    3.0000   0.0000   30.0000   90.0000   -76.975134661826
    3.0000   0.0000   30.0000   120.0000   -76.974327836574
    3.0000   0.0000   30.0000   150.0000   -76.973637295266
    3.0000   0.0000   30.0000   180.0000   -76.973920955852
    3.0000   0.0000   60.0000   0.0000   -76.974764690375
    3.0000   0.0000   60.0000   30.0000   -76.975109853943
    3.0000   0.0000   60.0000   60.0000   -76.974994953043
    3.0000   0.0000   60.0000   90.0000   -76.974790788779
    3.0000   0.0000   60.0000   120.0000   -76.974258133795
    3.0000   0.0000   60.0000   150.0000   -76.974257077484
    3.0000   0.0000   60.0000   180.0000   -76.974764690375
    3.0000   0.0000   90.0000   0.0000   -76.975159353896
    3.0000   0.0000   90.0000   30.0000   -76.974981937672
    3.0000   0.0000   90.0000   60.0000   -76.974597974887
    3.0000   0.0000   90.0000   90.0000   -76.974635524929
    3.0000   0.0000   90.0000   120.0000   -76.974597974887
    3.0000   0.0000   90.0000   150.0000   -76.974981937671
    3.0000   0.0000   90.0000   180.0000   -76.975159353896
    3.0000   30.0000   0.0000   0.0000   -76.973472086195
    3.0000   30.0000   0.0000   30.0000   -76.973815865268
    3.0000   30.0000   0.0000   60.0000   -76.974773410839
    3.0000   30.0000   0.0000   90.0000   -76.975325913717
    3.0000   30.0000   0.0000   120.0000   -76.974773410839
    3.0000   30.0000   0.0000   150.0000   -76.973815865268
    3.0000   30.0000   0.0000   180.0000   -76.973472086195
    3.0000   30.0000   30.0000   0.0000   -76.973920955851
    3.0000   30.0000   30.0000   30.0000   -76.974510978849
    3.0000   30.0000   30.0000   60.0000   -76.975070211895
    3.0000   30.0000   30.0000   90.0000   -76.975155865323
    3.0000   30.0000   30.0000   120.0000   -76.974399227746
    3.0000   30.0000   30.0000   150.0000   -76.973711594442
    3.0000   30.0000   30.0000   180.0000   -76.973920955851
    3.0000   30.0000   60.0000   0.0000   -76.974764690375
    3.0000   30.0000   60.0000   30.0000   -76.975075973669
    3.0000   30.0000   60.0000   60.0000   -76.974993346749
    3.0000   30.0000   60.0000   90.0000   -76.974839692136
    3.0000   30.0000   60.0000   120.0000   -76.974357917698
    3.0000   30.0000   60.0000   150.0000   -76.974339987888
    3.0000   30.0000   60.0000   180.0000   -76.974764690375
    3.0000   30.0000   90.0000   0.0000   -76.975159353896
    3.0000   30.0000   90.0000   30.0000   -76.975007402891
    3.0000   30.0000   90.0000   60.0000   -76.974657082319
    3.0000   30.0000   90.0000   90.0000   -76.974699605906
    3.0000   30.0000   90.0000   120.0000   -76.974657082319
    3.0000   30.0000   90.0000   150.0000   -76.975007402891
    3.0000   30.0000   90.0000   180.0000   -76.975159353895
    3.0000   60.0000   0.0000   0.0000   -76.973472086195
    3.0000   60.0000   0.0000   30.0000   -76.973815865268
    3.0000   60.0000   0.0000   60.0000   -76.974773396505
    3.0000   60.0000   0.0000   90.0000   -76.975325913717
    3.0000   60.0000   0.0000   120.0000   -76.974773410839
    3.0000   60.0000   0.0000   150.0000   -76.973815865268
    3.0000   60.0000   0.0000   180.0000   -76.973472086196
    3.0000   60.0000   30.0000   0.0000   -76.973920955851
    3.0000   60.0000   30.0000   30.0000   -76.974367000539
    3.0000   60.0000   30.0000   60.0000   -76.974965566034
    3.0000   60.0000   30.0000   90.0000   -76.975191655102
    3.0000   60.0000   30.0000   120.0000   -76.974573164616
    3.0000   60.0000   30.0000   150.0000   -76.973905271842
    3.0000   60.0000   30.0000   180.0000   -76.973920955851
    3.0000   60.0000   60.0000   0.0000   -76.974764690375
    3.0000   60.0000   60.0000   30.0000   -76.974965901300
    3.0000   60.0000   60.0000   60.0000   -76.974954456535
    3.0000   60.0000   60.0000   90.0000   -76.974941269223
    3.0000   60.0000   60.0000   120.0000   -76.974587349343
    3.0000   60.0000   60.0000   150.0000   -76.974544867277
    3.0000   60.0000   60.0000   180.0000   -76.974764690375
    3.0000   60.0000   90.0000   0.0000   -76.975159353896
    3.0000   60.0000   90.0000   30.0000   -76.975054888055
    3.0000   60.0000   90.0000   60.0000   -76.974777941571
    3.0000   60.0000   90.0000   90.0000   -76.974827286972
    3.0000   60.0000   90.0000   120.0000   -76.974777953675
    3.0000   60.0000   90.0000   150.0000   -76.975054888054
    3.0000   60.0000   90.0000   180.0000   -76.975159353896
    3.0000   90.0000   0.0000   0.0000   -76.973472086195
    3.0000   90.0000   0.0000   30.0000   -76.973815869280
    3.0000   90.0000   0.0000   60.0000   -76.974773400198
    3.0000   90.0000   0.0000   90.0000   -76.975325918397
    3.0000   90.0000   0.0000   120.0000   -76.974773400198
    3.0000   90.0000   0.0000   150.0000   -76.973815869280
    3.0000   90.0000   0.0000   180.0000   -76.973472086195
    3.0000   90.0000   30.0000   0.0000   -76.973920955851
    3.0000   90.0000   30.0000   30.0000   -76.974146393355
    3.0000   90.0000   30.0000   60.0000   -76.974791095276
    3.0000   90.0000   30.0000   90.0000   -76.975209486589
    3.0000   90.0000   30.0000   120.0000   -76.974791095276
    3.0000   90.0000   30.0000   150.0000   -76.974146393354
    3.0000   90.0000   30.0000   180.0000   -76.973920955851
    3.0000   90.0000   60.0000   0.0000   -76.974764690375
    3.0000   90.0000   60.0000   30.0000   -76.974779054083
    3.0000   90.0000   60.0000   60.0000   -76.974820438388
    3.0000   90.0000   60.0000   90.0000   -76.974990979487
    3.0000   90.0000   60.0000   120.0000   -76.974820438388
    3.0000   90.0000   60.0000   150.0000   -76.974779054083
    3.0000   90.0000   60.0000   180.0000   -76.974764690375
    3.0000   90.0000   90.0000   0.0000   -76.975159353896
    3.0000   90.0000   90.0000   30.0000   -76.975078165567
    3.0000   90.0000   90.0000   60.0000   -76.974837599179
    3.0000   90.0000   90.0000   90.0000   -76.974891027606
    3.0000   90.0000   90.0000   120.0000   -76.974837599179
    3.0000   90.0000   90.0000   150.0000   -76.975078165567
    3.0000   90.0000   90.0000   180.0000   -76.975159353895
    3.1000   0.0000   0.0000   0.0000   -76.973958577871
    3.1000   0.0000   0.0000   30.0000   -76.974331453862
    3.1000   0.0000   0.0000   60.0000   -76.975208546616
    3.1000   0.0000   0.0000   90.0000   -76.975657031876
    3.1000   0.0000   0.0000   120.0000   -76.975208546616
    3.1000   0.0000   0.0000   150.0000   -76.974331453862
    3.1000   0.0000   0.0000   180.0000   -76.973958577871
    3.1000   0.0000   30.0000   0.0000   -76.974370629163
    3.1000   0.0000   30.0000   30.0000   -76.974968632441
    3.1000   0.0000   30.0000   60.0000   -76.975474353922
    3.1000   0.0000   30.0000   90.0000   -76.975475697593
    3.1000   0.0000   30.0000   120.0000   -76.974821408742
    3.1000   0.0000   30.0000   150.0000   -76.974187112364
    3.1000   0.0000   30.0000   180.0000   -76.974370629163
    3.1000   0.0000   60.0000   0.0000   -76.975134414669
    3.1000   0.0000   60.0000   30.0000   -76.975417794789
    3.1000   0.0000   60.0000   60.0000   -76.975355258956
    3.1000   0.0000   60.0000   90.0000   -76.975155319972
    3.1000   0.0000   60.0000   120.0000   -76.974731482538
    3.1000   0.0000   60.0000   150.0000   -76.974696291099
    3.1000   0.0000   60.0000   180.0000   -76.975134414669
    3.1000   0.0000   90.0000   0.0000   -76.975490396631
    3.1000   0.0000   90.0000   30.0000   -76.975289320780
    3.1000   0.0000   90.0000   60.0000   -76.975000960414
    3.1000   0.0000   90.0000   90.0000   -76.975005992203
    3.1000   0.0000   90.0000   120.0000   -76.975000960414
    3.1000   0.0000   90.0000   150.0000   -76.975289320780
    3.1000   0.0000   90.0000   180.0000   -76.975490396631
    3.1000   30.0000   0.0000   0.0000   -76.973958577871
    3.1000   30.0000   0.0000   30.0000   -76.974331496241
    3.1000   30.0000   0.0000   60.0000   -76.975208557733
    3.1000   30.0000   0.0000   90.0000   -76.975657027171
    3.1000   30.0000   0.0000   120.0000   -76.975208557733
    3.1000   30.0000   0.0000   150.0000   -76.974331496241
    3.1000   30.0000   0.0000   180.0000   -76.973958577871
    3.1000   30.0000   30.0000   0.0000   -76.974370629163
    3.1000   30.0000   30.0000   30.0000   -76.974924821270
    3.1000   30.0000   30.0000   60.0000   -76.975445587744
    3.1000   30.0000   30.0000   90.0000   -76.975493721182
    3.1000   30.0000   30.0000   120.0000   -76.974876151777
    3.1000   30.0000   30.0000   150.0000   -76.974251180953
    3.1000   30.0000   30.0000   180.0000   -76.974370629163
    3.1000   30.0000   60.0000   0.0000   -76.975134414669
    3.1000   30.0000   60.0000   30.0000   -76.975384283110
    3.1000   30.0000   60.0000   60.0000   -76.975353055649
    3.1000   30.0000   60.0000   90.0000   -76.975194683334
    3.1000   30.0000   60.0000   120.0000   -76.974813534654
    3.1000   30.0000   60.0000   150.0000   -76.974747259887
    3.1000   30.0000   60.0000   180.0000   -76.975134414669
    3.1000   30.0000   90.0000   0.0000   -76.975490396631
    3.1000   30.0000   90.0000   30.0000   -76.975310775281
    3.1000   30.0000   90.0000   60.0000   -76.975050919461
    3.1000   30.0000   90.0000   90.0000   -76.975059168191
    3.1000   30.0000   90.0000   120.0000   -76.975050919461
    3.1000   30.0000   90.0000   150.0000   -76.975310775281
    3.1000   30.0000   90.0000   180.0000   -76.975490396631
    3.1000   60.0000   0.0000   0.0000   -76.973958577871
    3.1000   60.0000   0.0000   30.0000   -76.974331496241
    3.1000   60.0000   0.0000   60.0000   -76.975208542774
    3.1000   60.0000   0.0000   90.0000   -76.975657027171
    3.1000   60.0000   0.0000   120.0000   -76.975208557733
    3.1000   60.0000   0.0000   150.0000   -76.974331496241
    3.1000   60.0000   0.0000   180.0000   -76.973958577871
    3.1000   60.0000   30.0000   0.0000   -76.974370629163
    3.1000   60.0000   30.0000   30.0000   -76.974798833715
    3.1000   60.0000   30.0000   60.0000   -76.975356920818
    3.1000   60.0000   30.0000   90.0000   -76.975522753315
    3.1000   60.0000   30.0000   120.0000   -76.975029181499
    3.1000   60.0000   30.0000   150.0000   -76.974417951501
    3.1000   60.0000   30.0000   180.0000   -76.974370629163
    3.1000   60.0000   60.0000   0.0000   -76.975134414670
    3.1000   60.0000   60.0000   30.0000   -76.975289764849
    3.1000   60.0000   60.0000   60.0000   -76.975315501414
    3.1000   60.0000   60.0000   90.0000   -76.975277456432
    3.1000   60.0000   60.0000   120.0000   -76.975008937690
    3.1000   60.0000   60.0000   150.0000   -76.974925412147
    3.1000   60.0000   60.0000   180.0000   -76.975134414669
    3.1000   60.0000   90.0000   0.0000   -76.975490396631
    3.1000   60.0000   90.0000   30.0000   -76.975353132307
    3.1000   60.0000   90.0000   60.0000   -76.975153062554
    3.1000   60.0000   90.0000   90.0000   -76.975164983947
    3.1000   60.0000   90.0000   120.0000   -76.975153075460
    3.1000   60.0000   90.0000   150.0000   -76.975353132307
    3.1000   60.0000   90.0000   180.0000   -76.975490396630
    3.1000   90.0000   0.0000   0.0000   -76.973958577871
    3.1000   90.0000   0.0000   30.0000   -76.974331453862
    3.1000   90.0000   0.0000   60.0000   -76.975208546616
    3.1000   90.0000   0.0000   90.0000   -76.975657031875
    3.1000   90.0000   0.0000   120.0000   -76.975208546616
    3.1000   90.0000   0.0000   150.0000   -76.974331453862
    3.1000   90.0000   0.0000   180.0000   -76.973958577871
    3.1000   90.0000   30.0000   0.0000   -76.974370629163
    3.1000   90.0000   30.0000   30.0000   -76.974607068797
    3.1000   90.0000   30.0000   60.0000   -76.975203964259
    3.1000   90.0000   30.0000   90.0000   -76.975537370474
    3.1000   90.0000   30.0000   120.0000   -76.975203964258
    3.1000   90.0000   30.0000   150.0000   -76.974607068797
    3.1000   90.0000   30.0000   180.0000   -76.974370629162
    3.1000   90.0000   60.0000   0.0000   -76.975134414669
    3.1000   90.0000   60.0000   30.0000   -76.975129697836
    3.1000   90.0000   60.0000   60.0000   -76.975205313167
    3.1000   90.0000   60.0000   90.0000   -76.975320689883
    3.1000   90.0000   60.0000   120.0000   -76.975205313167
    3.1000   90.0000   60.0000   150.0000   -76.975129697836
    3.1000   90.0000   60.0000   180.0000   -76.975134414670
    3.1000   90.0000   90.0000   0.0000   -76.975490396631
    3.1000   90.0000   90.0000   30.0000   -76.975374047720
    3.1000   90.0000   90.0000   60.0000   -76.975202413294
    3.1000   90.0000   90.0000   90.0000   -76.975212649813
    3.1000   90.0000   90.0000   120.0000   -76.975202413294
    3.1000   90.0000   90.0000   150.0000   -76.975374047719
    3.1000   90.0000   90.0000   180.0000   -76.975490396631
    3.2000   0.0000   0.0000   0.0000   -76.974404384436
    3.2000   0.0000   0.0000   30.0000   -76.974775935566
    3.2000   0.0000   0.0000   60.0000   -76.975515418165
    3.2000   0.0000   0.0000   90.0000   -76.975872191507
    3.2000   0.0000   0.0000   120.0000   -76.975515418165
    3.2000   0.0000   0.0000   150.0000   -76.974775935566
    3.2000   0.0000   0.0000   180.0000   -76.974404384436
    3.2000   0.0000   30.0000   0.0000   -76.974763113164
    3.2000   0.0000   30.0000   30.0000   -76.975296295192
