R	Gamma	E
4.40	120	-247.199285160372
4.40	130	-247.19917985734
4.40	140	-247.19830861178
4.40	150	-247.192823658288
4.40	160	-247.155247661009
4.40	170	-246.890654682566
4.40	180	-242.777313716504
4.50	0	-247.047146674576
4.50	10	-247.115673131872
4.50	20	-247.179136989792
4.50	30	-247.196105803532
4.50	40	-247.198960930696
4.50	50	-247.199303835192
4.50	60	-247.199299288461
4.50	70	-247.199267606334
4.50	80	-247.199247935372
4.50	90	-247.199241367635
4.50	100	-247.199246054382
4.50	110	-247.199261622514
4.50	120	-247.199277723663
4.50	130	-247.199211465919
4.50	140	-247.198576750605
4.50	150	-247.194374431691
4.50	160	-247.16415556949
4.50	170	-246.950415913335
4.50	180	-245.38338162063
4.60	0	-247.092549492339
4.60	10	-247.138959250269
4.60	20	-247.1844907528
4.60	30	-247.19699884396
4.60	40	-247.199077356011
4.60	50	-247.19930494724
4.60	60	-247.199288020626
4.60	70	-247.199257777415
4.60	80	-247.199239991966
4.60	90	-247.199233979354
4.60	100	-247.199237896931
4.60	110	-247.199251976763
4.60	120	-247.199269735817
4.60	130	-247.199232050311
4.60	140	-247.198777446037
4.60	150	-247.19559450949
4.60	160	-247.171660712213
4.60	170	-247.003400538306
4.60	180	-246.260431911751
4.70	0	-247.124669818053
4.70	10	-247.15628888826
4.70	20	-247.188549104723
4.70	30	-247.197666789225
4.70	40	-247.199158516501
4.70	50	-247.199302079941
4.70	60	-247.199277409196
4.70	70	-247.199248938756
4.70	80	-247.199232881385
4.70	90	-247.199227368463
4.70	100	-247.199230604983
4.70	110	-247.199243275817
4.70	120	-247.199261626837
4.70	130	-247.199244463012
4.70	140	-247.198925740105
4.70	150	-247.196544858037
4.70	160	-247.177867340685
4.70	170	-247.04829075924
4.70	180	-246.647461385247
4.80	0	-247.147476262348
4.80	10	-247.168928322755
4.80	20	-247.191587460321
4.80	30	-247.19815971264
4.80	40	-247.199213381565
4.80	50	-247.199296666466
4.80	60	-247.199267567206
4.80	70	-247.199241034453
4.80	80	-247.19922654937
4.80	90	-247.199221491452
4.80	100	-247.199224123698
4.80	110	-247.199235458937
4.80	120	-247.199253711137
4.80	130	-247.199250905824
4.80	140	-247.199033700923
4.80	150	-247.197277129622
4.80	160	-247.182909684032
4.80	170	-247.084937434019
4.80	180	-246.848580354114
4.90	0	-247.163542754183
4.90	10	-247.178026543772
4.90	20	-247.193834938173
4.90	30	-247.198518375067
4.90	40	-247.199248883998
4.90	50	-247.199289772412
4.90	60	-247.19925854809
4.90	70	-247.199233991971
4.90	80	-247.199220943431
4.90	90	-247.199216300016
4.90	100	-247.199218396571
4.90	110	-247.199228472284
4.90	120	-247.199246163888
4.90	130	-247.199253084997
4.90	140	-247.199110890996
4.90	150	-247.197834766776
4.90	160	-247.186938208851
4.90	170	-247.113997517352
4.90	180	-246.966063842015
5.00	0	-247.174759830674
5.00	10	-247.184520101821
5.00	20	-247.195477695047
5.00	30	-247.19877542929
5.00	40	-247.199270305345
5.00	50	-247.199282109811
5.00	60	-247.199250341298
5.00	70	-247.199227761946
5.00	80	-247.199216002018
5.00	90	-247.199211747548
5.00	100	-247.199213366325
5.00	110	-247.199222243085
5.00	120	-247.19923909691
5.00	130	-247.199252289806
5.00	140	-247.199164831044
5.00	150	-247.198254045032
5.00	160	-247.190105766188
5.00	170	-247.136556281005
5.00	180	-247.040382498859
5.10	0	-247.182555122138
5.10	10	-247.189120948044
5.10	20	-247.196663925713
5.10	30	-247.198956532916
5.10	40	-247.199281691624
5.10	50	-247.199274209134
5.10	60	-247.199242919709
5.10	70	-247.199222260635
5.10	80	-247.199211669853
5.10	90	-247.199207751634
5.10	100	-247.199208976368
5.10	110	-247.199216719099
5.10	120	-247.199232530423
5.10	130	-247.199249499444
5.10	140	-247.199201360014
5.10	150	-247.198564900395
5.10	160	-247.19255826218
5.10	170	-247.153741221166
5.10	180	-247.089874136461
5.20	0	-247.187951888557
5.20	10	-247.192356768876
5.20	20	-247.197509737914
5.20	30	-247.199081512081
5.20	40	-247.199286102021
5.20	50	-247.199266385849
5.20	60	-247.199236241301
5.20	70	-247.199217416019
5.20	80	-247.199207870045
5.20	90	-247.199204261198
5.20	100	-247.199205151559
5.20	110	-247.199211844187
5.20	120	-247.199226500423
5.20	130	-247.199245472491
5.20	140	-247.199225005649
5.20	150	-247.198791813502
5.20	160	-247.194428743006
5.20	170	-247.16661827277
5.20	180	-247.123779572771
5.30	0	-247.191671182457
5.30	10	-247.194614800176
5.30	20	-247.198104799909
5.30	30	-247.199165495442
5.30	40	-247.199285817533
5.30	50	-247.199258843935
5.30	60	-247.199230245293
5.30	70	-247.19921315442
5.30	80	-247.199204556277
5.30	90	-247.199201230432
5.30	100	-247.199201823491
5.30	110	-247.199207559349
5.30	120	-247.199220990203
5.30	130	-247.19924072124
5.30	140	-247.199239241416
5.30	150	-247.198954548196
5.30	160	-247.195834264146
5.30	170	-247.176128304404
5.30	180	-247.147304884396
5.40	0	-247.194220224818
5.40	10	-247.196176981107
5.40	20	-247.19851752278
5.40	30	-247.199219904941
5.40	40	-247.199282536158
5.40	50	-247.199251702376
5.40	60	-247.19922490217
5.40	70	-247.199209435308
5.40	80	-247.199201671178
5.40	90	-247.199198588371
5.40	100	-247.199198940646
5.40	110	-247.199203801074
5.40	120	-247.199215961954
5.40	130	-247.199235650635
5.40	140	-247.199246704946
5.40	150	-247.19906885385
5.40	160	-247.196874767781
5.40	170	-247.183061682428
5.40	180	-247.16368239036
5.50	0	-247.195955502929
5.50	10	-247.19724727278
5.50	20	-247.19879934929
5.50	30	-247.199253309878
5.50	40	-247.199277432671
5.50	50	-247.199245021754
5.50	60	-247.199220133894
5.50	70	-247.199206164827
5.50	80	-247.199199146715
5.50	90	-247.199196271017
5.50	100	-247.199196432219
5.50	110	-247.199200516354
5.50	120	-247.199211415384
5.50	130	-247.199230519192
5.50	140	-247.199249419023
5.50	150	-247.199147092242
5.50	160	-247.197633369588
5.50	170	-247.188055461667
5.50	180	-247.17506267857
5.60	0	-247.197127160247
5.60	10	-247.197972503167
5.60	20	-247.198988340324
5.60	30	-247.199272102812
5.60	40	-247.19927135233
5.60	50	-247.199238833613
5.60	60	-247.199215910555
5.60	70	-247.19920330983
5.60	80	-247.19919693758
5.60	90	-247.199194248966
5.60	100	-247.199194237321
5.60	110	-247.199197657144
5.60	120	-247.199207314231
5.60	130	-247.19922548009
5.60	140	-247.199248872461
5.60	150	-247.199198887958
5.60	160	-247.198177667932
5.60	170	-247.191610060344
5.60	180	-247.182935404886
5.70	0	-247.197910509169
5.70	10	-247.198457864445
5.70	20	-247.199112223618
5.70	30	-247.199280974383
5.70	40	-247.199264833108
5.70	50	-247.199233152657
5.70	60	-247.199212158717
5.70	70	-247.199200810501
5.70	80	-247.199195004311
5.70	90	-247.199192469001
5.70	100	-247.19919232346
5.70	110	-247.199195168039
5.70	120	-247.199203642025
5.70	130	-247.199220647507
5.70	140	-247.199246204049
5.70	150	-247.19923155184
5.70	160	-247.198561489415
5.70	170	-247.194111126996
5.70	180	-247.188352055082
5.80	0	-247.198428208847
5.80	10	-247.198778090467
5.80	20	-247.199190959672
5.80	30	-247.199283320102
5.80	40	-247.199258231154
5.80	50	-247.199227959625
5.80	60	-247.199208848794
5.80	70	-247.199198599806
5.80	80	-247.199193300256
5.80	90	-247.199190900892
5.80	100	-247.199190639067
5.80	110	-247.199192994856
5.80	120	-247.19920035474
5.80	130	-247.19921608264
5.80	140	-247.19924220749
5.80	150	-247.199250620962
5.80	160	-247.198826907644
5.80	170	-247.195850680536
5.80	180	-247.192054937544
5.90	0	-247.198765704759
5.90	10	-247.198985758068
5.90	20	-247.199238810789
5.90	30	-247.199281528552
5.90	40	-247.199251739496
5.90	50	-247.199223252101
5.90	60	-247.199205921383
5.90	70	-247.199196649098
5.90	80	-247.199191794408
5.90	90	-247.199189518983
5.90	100	-247.199189152768
5.90	110	-247.199191081463
5.90	120	-247.199197433745
5.90	130	-247.199211816552
5.90	140	-247.199237470185
5.90	150	-247.199260209079
5.90	160	-247.199006268787
5.90	170	-247.197046379979
5.90	180	-247.194564127457
6.00	0	-247.198982051076
