R	Gamma	E
5.30	170	-3.750681
5.30	180	-3.858847
5.40	0	-2.783817
5.40	10	-2.732394
5.40	20	-2.594655
5.40	30	-2.410341
5.40	40	-2.221474
5.40	50	-2.055431
5.40	60	-1.920922
5.40	70	-1.814522
5.40	80	-1.733719
5.40	90	-1.685577
5.40	100	-1.686566
5.40	110	-1.753633
5.40	120	-1.897507
5.40	130	-2.120836
5.40	140	-2.416868
5.40	150	-2.759006
5.40	160	-3.094902
5.40	170	-3.350567
5.40	180	-3.447492
5.50	0	-2.456343
5.50	10	-2.412063
5.50	20	-2.293236
5.50	30	-2.133685
5.50	40	-1.96946
5.50	50	-1.824193
5.50	60	-1.705326
5.50	70	-1.610398
5.50	80	-1.537584
5.50	90	-1.493222
5.50	100	-1.491966
5.50	110	-1.549667
5.50	120	-1.676539
5.50	130	-1.87598
5.50	140	-2.14284
5.50	150	-2.45362
5.50	160	-2.759659
5.50	170	-2.991147
5.50	180	-3.078495
5.60	0	-2.167486
5.60	10	-2.129689
5.60	20	-2.028022
5.60	30	-1.890938
5.60	40	-1.74897
5.60	50	-1.622317
5.60	60	-1.517502
5.60	70	-1.432707
5.60	80	-1.366883
5.60	90	-1.326079
5.60	100	-1.323155
5.60	110	-1.372444
5.60	120	-1.483969
5.60	130	-1.661638
5.60	140	-1.901057
5.60	150	-2.181771
5.60	160	-2.458826
5.60	170	-2.66787
5.60	180	-2.746371
5.70	0	-1.914602
5.70	10	-1.8825
5.70	20	-1.795943
5.70	30	-1.67865
5.70	40	-1.556283
5.70	50	-1.445972
5.70	60	-1.353452
5.70	70	-1.277633
5.70	80	-1.218116
5.70	90	-1.180544
5.70	100	-1.176216
5.70	110	-1.21798
5.70	120	-1.315675
5.70	130	-1.473598
5.70	140	-1.687908
5.70	150	-1.939926
5.70	160	-2.189217
5.70	170	-2.377245
5.70	180	-2.44758
5.80	0	-1.694393
5.80	10	-1.667182
5.80	20	-1.593621
5.80	30	-1.493397
5.80	40	-1.387952
5.80	50	-1.291761
5.80	60	-1.209896
5.80	70	-1.141886
5.80	80	-1.088013
5.80	90	-1.053427
5.80	100	-1.047964
5.80	110	-1.083026
5.80	120	-1.168231
5.80	130	-1.308264
5.80	140	-1.499515
5.80	150	-1.725191
5.80	160	-1.948402
5.80	170	-2.11676
5.80	180	-2.179524
5.90	0	-1.503243
5.90	10	-1.480161
5.90	20	-1.417598
5.90	30	-1.331867
5.90	40	-1.240839
5.90	50	-1.156713
5.90	60	-1.084003
5.90	70	-1.022778
5.90	80	-0.973845
5.90	90	-0.941976
5.90	100	-0.935635
5.90	110	-0.96485
5.90	120	-1.038805
5.90	130	-1.1626
5.90	140	-1.333142
5.90	150	-1.534799
5.90	160	-1.734047
5.90	170	-1.883611
5.90	180	-1.939854
6.00	0	-1.337509
6.00	10	-1.317885
6.00	20	-1.264534
6.00	30	-1.190987
6.00	40	-1.112123
6.00	50	-1.038236
6.00	60	-0.973366
6.00	70	-0.91802
6.00	80	-0.87343
6.00	90	-0.844017
6.00	100	-0.837042
6.00	110	-0.861176
6.00	120	-0.925038
6.00	130	-1.034069
6.00	140	-1.185835
6.00	150	-1.365502
6.00	160	-1.542956
6.00	170	-1.676248
6.00	180	-1.726155
6.20	0	-1.068866
6.20	10	-1.055997
6.20	20	-1.020848
6.20	30	-0.971774
6.20	40	-0.917828
6.20	50	-0.86508
6.20	60	-0.815939
6.20	70	-0.771393
6.20	80	-0.733783
6.20	90	-0.6815
6.20	100	-0.673832
6.20	110	-0.689926
6.20	120	-0.736858
6.20	130	-0.82033
6.20	140	-0.93944
6.20	150	-1.081825
6.20	160	-1.222336
6.20	170	-1.327373
6.20	180	-1.366558
6.40	0	-0.865163
6.40	10	-0.859011
6.40	20	-0.842073
6.40	30	-0.818036
6.40	40	-0.791067
6.40	50	-0.764129
6.40	60	-0.668016
6.40	70	-0.630643
6.40	80	-0.598746
6.40	90	-0.576193
6.40	100	-0.567211
6.40	110	-0.556937
6.40	120	-0.590984
6.40	130	-0.653823
6.40	140	-0.745846
6.40	150	-0.857504
6.40	160	-0.968158
6.40	170	-1.050735
6.40	180	-1.081473
6.60	0	-0.708949
6.60	10	-0.704453
6.60	20	-0.691994
6.60	30	-0.674013
6.60	40	-0.653275
6.60	50	-0.631751
6.60	60	-0.610275
6.60	70	-0.589097
6.60	80	-0.568722
6.60	90	-0.550392
6.60	100	-0.536278
6.60	110	-0.530171
6.60	120	-0.538286
6.60	130	-0.557433
6.60	140	-0.615665
6.60	150	-0.692843
6.60	160	-0.772487
6.60	170	-0.83289
6.60	180	-0.855489
6.80	0	-0.587624
6.80	10	-0.584239
6.80	20	-0.574785
6.80	30	-0.560869
6.80	40	-0.544333
6.80	50	-0.526526
6.80	60	-0.508139
6.80	70	-0.489587
6.80	80	-0.471553
6.80	90	-0.455246
6.80	100	-0.442435
6.80	110	-0.435939
6.80	120	-0.440284
6.80	130	-0.46097
6.80	140	-0.500959
6.80	150	-0.553028
6.80	160	-0.613792
6.80	170	-0.660133
6.80	180	-0.677507
7.00	0	-0.492069
7.00	10	-0.489428
7.00	20	-0.481977
7.00	30	-0.470782
7.00	40	-0.457079
7.00	50	-0.441861
7.00	60	-0.42575
7.00	70	-0.409286
7.00	80	-0.393231
7.00	90	-0.378691
7.00	100	-0.36714
7.00	110	-0.360741
7.00	120	-0.362822
7.00	130	-0.377383
7.00	140	-0.406668
7.00	150	-0.447875
7.00	160	-0.490558
7.00	170	-0.525694
7.00	180	-0.538889
7.20	0	-0.415652
7.20	10	-0.413507
7.20	20	-0.407405
7.20	30	-0.398046
7.20	40	-0.386308
7.20	50	-0.372951
7.20	60	-0.358603
7.20	70	-0.34387
7.20	80	-0.329533
7.20	90	-0.31657
7.20	100	-0.306208
7.20	110	-0.300155
7.20	120	-0.300913
7.20	130	-0.311378
7.20	140	-0.333074
7.20	150	-0.363807
7.20	160	-0.396744
7.20	170	-0.422252
7.20	180	-0.431887
7.40	0	-0.353574
7.40	10	-0.351768
7.40	20	-0.346592
7.40	30	-0.338519
7.40	40	-0.328196
7.40	50	-0.316268
7.40	60	-0.303359
7.40	70	-0.290125
7.40	80	-0.277304
7.40	90	-0.265755
7.40	100	-0.256493
7.40	110	-0.250895
7.40	120	-0.250895
7.40	130	-0.258598
7.40	140	-0.274968
7.40	150	-0.298171
7.40	160	-0.322968
7.40	170	-0.342124
7.40	180	-0.349353
7.60	0	-0.302426
7.60	10	-0.300859
7.60	20	-0.296337
7.60	30	-0.289204
7.60	40	-0.279962
7.60	50	-0.269202
7.60	60	-0.257535
7.60	70	-0.245621
7.60	80	-0.234157
7.60	90	-0.223873
7.60	100	-0.215615
7.60	110	-0.210506
7.60	120	-0.210064
7.60	130	-0.215847
7.60	140	-0.228426
7.60	150	-0.246218
7.60	160	-0.265127
7.60	170	-0.279669
7.60	180	-0.285146
7.80	0	-0.259797
7.80	10	-0.258405
7.80	20	-0.254366
7.80	30	-0.247954
7.80	40	-0.239595
7.80	50	-0.229826
7.80	60	-0.219258
7.80	70	-0.208529
7.80	80	-0.19827
7.80	90	-0.189114
7.80	100	-0.181759
7.80	110	-0.177132
7.80	120	-0.176435
7.80	130	-0.180829
7.80	140	-0.19063
7.80	150	-0.204463
7.80	160	-0.219073
7.80	170	-0.230255
7.80	180	-0.234457
8.00	0	-0.22397
8.00	10	-0.222706
8.00	20	-0.219046
8.00	30	-0.213216
8.00	40	-0.2056
8.00	50	-0.196705
8.00	60	-0.187124
8.00	70	-0.177457
8.00	80	-0.168273
8.00	90	-0.160108
8.00	100	-0.153553
8.00	110	-0.149371
8.00	120	-0.148529
8.00	130	-0.151889
8.00	140	-0.159591
8.00	150	-0.170451
8.00	160	-0.181863
8.00	170	-0.190276
8.00	180	-0.193815
8.20	0	-0.193679
8.20	10	-0.192525
8.20	20	-0.189174
8.20	30	-0.183835
8.20	40	-0.176865
8.20	50	-0.168755
8.20	60	-0.160062
8.20	70	-0.15134
8.20	80	-0.143097
8.20	90	-0.135795
8.20	100	-0.129934
8.20	110	-0.126158
8.20	120	-0.125234
8.20	130	-0.127802
8.20	140	-0.133888
8.20	150	-0.142468
8.20	160	-0.150451
8.20	170	-0.158
8.20	180	-0.160807
8.40	0	-0.167979
8.40	10	-0.166912
8.40	20	-0.163825
8.40	30	-0.158913
8.40	40	-0.152526
8.40	50	-0.145121
8.40	60	-0.137223
8.40	70	-0.129342
8.40	80	-0.121921
8.40	90	-0.115362
8.40	100	-0.110101
8.40	110	-0.106673
8.40	120	-0.105702
8.40	130	-0.107654
8.40	140	-0.112477
8.40	150	-0.119283
8.40	160	-0.125479
8.40	170	-0.131514
8.40	180	-0.133756
8.60	0	-0.146109
8.60	10	-0.145122
8.60	20	-0.14227
8.60	30	-0.137745
8.60	40	-0.131881
8.60	50	-0.125115
8.60	60	-0.117931
8.60	70	-0.110789
8.60	80	-0.104081
